Date,Close,High,Low,Open,Volume
2013-09-06,89.7105,90.3678,88.8459,90.0034,307100
2013-09-09,90.6037,90.6608,89.7105,89.7605,258300
2013-09-10,91.0181,91.2253,90.6322,90.7466,395400
2013-09-11,91.1467,91.2825,90.2464,90.3321,265600
2013-09-12,89.9677,90.4107,89.6819,90.0749,328200
2013-09-13,90.6037,90.6751,89.9106,90.1106,219300
2013-09-16,91.2824,91.7969,91.0967,91.4611,163700
2013-09-17,90.5894,90.9395,90.1035,90.3107,286600
2013-09-18,93.5547,93.7262,90.9752,91.0967,594200
2013-09-19,93.0331,93.5047,92.7258,93.2903,629500
2013-09-20,92.4972,93.3975,92.3471,93.176,408000
2013-09-23,92.733,92.8544,92.0613,92.4686,296300
2013-09-24,93.2903,93.8548,92.8402,93.3332,221600
2013-09-25,93.6278,94.0243,93.3754,93.8801,260900
2013-09-26,95.1636,95.4232,94.2839,94.3632,247500
2013-09-27,93.9234,94.3055,93.635,93.671,179600
2013-09-30,92.3155,92.4669,91.2483,91.9261,358500
2013-10-01,91.8035,92.6327,91.3781,92.3155,305700
2013-10-02,92.0487,92.2434,90.9455,91.6305,225000
2013-10-03,92.1136,92.6544,91.5007,92.6544,177000
2013-10-04,92.301,92.4957,91.5872,91.9117,155400
2013-10-07,90.3759,91.0969,90.3182,90.4624,289600
2013-10-08,89.1789,90.5345,89.0492,90.484,291200
2013-10-09,92.3587,92.3876,90.8373,92.0559,565200
2013-10-10,94.457,94.457,93.5412,93.7792,364200
2013-10-11,94.9256,94.9256,93.6638,94.2695,568300
2013-10-14,94.2767,94.5868,93.6638,93.7359,317100
2013-10-15,93.4547,94.0243,93.3754,93.9955,439300
2013-10-16,93.909,94.0532,92.8707,93.3754,187900
2013-10-17,93.808,93.8152,93.1591,93.3393,317700
2013-10-18,93.3898,93.6638,92.7986,93.0149,357700
2013-10-21,93.2889,94.457,93.1375,93.2817,561200
2013-10-22,94.2479,95.5602,93.4259,95.5602,344300
2013-10-23,93.1951,93.4691,92.6904,93.2023,327400
2013-10-24,93.6062,93.7359,93.0654,93.4475,164200
2013-10-25,92.7914,93.3033,92.6544,92.8779,308200
2013-10-28,92.5606,93.0149,92.4525,93.0149,282800
2013-10-29,92.9788,93.0149,92.5606,92.6544,302200
2013-10-30,93.8801,94.082,93.4691,93.7648,478700
2013-10-31,93.3177,94.0243,93.1951,93.9811,373900
2013-11-01,93.5629,93.8441,92.986,93.3826,202400
2013-11-04,93.4691,93.7359,93.1663,93.7359,201500
2013-11-05,92.7193,93.1591,92.402,92.8635,498500
2013-11-06,93.1591,93.9883,93.0509,93.9883,362700
2013-11-07,90.7941,92.4741,90.6643,92.0848,499100
2013-11-08,91.8396,92.0271,91.0753,91.0753,459500
2013-11-11,91.3348,91.6088,91.1618,91.4791,315100
2013-11-12,91.7891,91.818,91.133,91.1402,641700
2013-11-13,92.0487,92.1064,90.8373,91.0825,332900
2013-11-14,91.9189,92.2506,91.4214,91.5728,307100
2013-11-15,92.2794,92.5246,91.9838,92.0631,311600
2013-11-18,92.0415,92.7265,91.7603,92.0126,846300
2013-11-19,91.0248,91.407,90.7003,91.0753,731300
2013-11-20,90.8878,91.3853,90.7147,91.0104,285800
2013-11-21,90.5705,90.7075,90.21,90.21,635300
2013-11-22,91.0753,91.3998,90.448,90.6499,385000
2013-11-25,90.5633,91.2123,90.4624,91.2123,263100
2013-11-26,90.0802,90.3831,89.9577,90.2821,291600
2013-11-27,90.2821,90.621,90.0658,90.1307,246200
2013-11-29,90.1667,90.484,90.0514,90.1667,184500
2013-12-02,89.4818,90.5273,89.4385,90.0009,521200
2013-12-03,89.1284,89.4673,88.3497,89.0852,489400
2013-12-04,88.7679,89.114,88.0469,88.2992,389400
2013-12-05,87.6791,88.2704,87.434,88.1839,460100
2013-12-06,88.5012,88.7896,88.1695,88.1695,283800
2013-12-09,88.2776,88.6381,88.1622,88.4362,326000
2013-12-10,87.7513,87.9243,87.4628,87.5205,362600
2013-12-11,86.7706,87.8378,86.6697,87.4845,414500
2013-12-12,86.7706,87.2393,86.7129,86.9942,324800
2013-12-13,85.9631,86.5255,85.7468,86.5255,595100
2013-12-16,85.552,85.9054,85.379,85.4872,661700
2013-12-17,85.5376,85.8837,85.1627,85.4367,343200
2013-12-18,87.2754,87.3114,85.9414,86.5327,680600
2013-12-19,85.5953,85.9631,85.3502,85.754,691900
2013-12-20,85.6242,85.6746,85.2348,85.4223,340700
2013-12-23,85.9991,86.1289,85.6458,85.7684,395000
2013-12-24,85.5232,85.5304,85.2636,85.2636,289100
2013-12-26,87.744,87.9387,86.8211,86.8211,434900
2013-12-27,87.881,88.3137,87.571,88.3065,292900
2013-12-30,87.5061,88.5949,87.4772,88.5949,288600
2013-12-31,87.9099,87.9099,87.4052,87.607,230000
2014-01-02,86.9797,87.6792,86.5976,87.6792,239400
2014-01-03,86.8932,87.4556,86.4317,87.2465,530500
2014-01-06,86.6481,87.2321,86.5255,87.16,441100
2014-01-07,86.8572,86.9509,86.5183,86.8067,306200
2014-01-08,86.4173,86.6553,86.2731,86.6553,349400
2014-01-09,86.7634,86.886,86.2298,86.7634,338500
2014-01-10,87.1095,87.1672,86.5255,86.8788,242000
2014-01-13,86.0928,86.886,85.9486,86.886,421600
2014-01-14,86.1361,86.3452,85.5665,85.9847,473300
2014-01-15,86.1433,86.5543,85.8837,86.1289,426400
2014-01-16,86.4029,86.4029,85.7323,86.2371,244600
2014-01-17,85.9414,86.511,85.7684,86.0784,407800
2014-01-21,86.8572,86.9148,86.2587,86.886,550000
2014-01-22,87.744,87.7801,87.0591,87.4556,371400
2014-01-23,86.064,86.8427,85.8477,86.8139,435900
2014-01-24,84.9968,85.8333,84.8743,85.7972,591900
2014-01-27,84.384,85.2709,83.7495,84.9969,673000
2014-01-28,84.9608,85.2781,84.5714,84.7445,564400
2014-01-29,84.5065,85.3141,84.3047,85.2709,542300
2014-01-30,84.4777,84.9608,84.146,84.6796,329900
2014-01-31,82.7472,83.2808,81.918,82.8626,566300
2014-02-03,81.2979,82.3073,80.8148,82.1776,553800
2014-02-04,81.1104,81.233,79.8558,80.6489,561200
2014-02-05,83.3961,83.5331,82.2785,82.7688,709900
2014-02-06,83.6124,83.7711,82.5164,82.6174,439300
2014-02-07,84.6363,84.8382,83.4322,83.5692,610900
2014-02-10,84.3912,84.7301,84.0739,84.7229,385000
2014-02-11,85.0185,85.1627,84.4344,84.932,366100
2014-02-12,84.7661,85.379,84.5426,84.7589,466700
2014-02-13,83.7495,83.9225,82.8193,82.9058,419000
2014-02-14,83.0428,83.4754,82.9202,82.9923,621700
2014-02-18,83.8432,84.4416,83.461,84.0162,387500
2014-02-19,83.0789,83.9441,82.9923,83.5764,279900
2014-02-20,83.1582,83.4754,82.8193,83.2159,242300
2014-02-21,83.8864,84.4128,83.836,83.9225,315800
2014-02-24,83.7639,84.0307,83.5403,83.6773,328600
2014-02-25,83.9802,84.3047,83.598,83.8216,298600
2014-02-26,83.3385,83.6557,83.187,83.6413,231300
2014-02-27,83.6557,83.6557,82.8265,83.1005,227800
2014-02-28,83.1366,83.5836,82.8193,83.0428,307800
2014-03-03,81.9108,82.1848,81.5863,82.0838,456300
2014-03-04,83.0717,83.1222,82.6751,82.7977,286500
2014-03-05,81.6656,82.0117,81.3556,81.6079,621900
2014-03-06,82.6679,82.8842,82.5886,82.7761,392200
2014-03-07,82.1704,82.8986,82.055,82.776,309000
2014-03-10,81.7233,82.055,81.4782,81.918,235500
2014-03-11,81.0888,81.7882,81.0527,81.6296,224100
2014-03-12,80.2524,80.4975,79.726,80.238,483900
2014-03-13,79.4664,80.5985,79.0843,80.3894,396100
2014-03-14,78.4209,78.904,78.2262,78.6444,753200
2014-03-17,79.7981,79.8991,79.2645,79.3655,438500
2014-03-18,79.1924,79.5097,78.8391,78.9184,319000
2014-03-19,78.3632,79.1275,77.9883,78.7454,513300
2014-03-20,77.5917,77.6782,76.6544,76.8274,668100
2014-03-21,77.4187,78.183,77.397,77.6205,413200
2014-03-24,77.8297,78.1902,77.2889,78.0892,362500
2014-03-25,78.2046,78.8175,78.0892,78.5363,349300
2014-03-26,81.1608,82.2256,80.9552,81.4619,858400
2014-03-27,81.9319,82.2403,81.7336,82.1668,559000
2014-03-28,82.8497,83.5032,82.6588,83.2829,539400
2014-03-31,82.9011,83.3343,82.6441,83.048,481000
2014-04-01,83.1361,83.2242,82.835,82.9378,539200
2014-04-02,83.2976,83.349,82.7543,83.2389,351100
2014-04-03,82.8717,83.4078,82.6368,82.9231,453200
2014-04-04,81.6969,82.6808,81.528,82.4018,598400
2014-04-07,81.7923,82.064,81.3885,81.8805,401800
2014-04-08,80.1108,80.287,79.7657,80.1108,611900
2014-04-09,79.1049,79.1783,78.3265,78.4954,1117600
2014-04-10,75.918,77.3058,75.9107,77.1516,1535400
2014-04-11,77.0195,77.695,76.4027,76.5862,912300
2014-04-14,78.8038,79.0828,78.3706,78.701,497400
2014-04-15,78.466,78.5468,77.5922,78.2971,488000
2014-04-16,79.6482,79.6702,79.0828,79.3031,372700
2014-04-17,79.3178,79.7584,79.0755,79.6996,393100
2014-04-21,79.773,79.986,79.6262,79.964,377000
2014-04-22,79.6115,79.7657,79.4573,79.6335,343900
2014-04-23,79.4133,79.6629,79.3912,79.5087,276800
2014-04-24,78.5982,78.8185,78.2604,78.8185,459600
2014-04-25,78.1943,78.7304,78.0915,78.4293,436500
2014-04-28,78.6202,78.9066,78.0915,78.8625,392800
2014-04-29,78.936,79.2958,78.8478,79.1636,296500
2014-04-30,79.6115,79.6702,79.0608,79.3031,467700
2014-05-01,80.5734,80.8818,80.3091,80.7863,340900
2014-05-02,80.7203,80.9039,80.5294,80.7643,420500
2014-05-05,80.3605,80.7203,80.3385,80.6101,274800
2014-05-06,80.0374,80.4559,79.8318,80.4045,429400
2014-05-07,80.0594,80.1402,79.729,80.0374,319000
2014-05-08,79.4133,79.751,78.958,79.6703,366500
2014-05-09,79.9419,80.3164,79.6923,80.008,371700
2014-05-12,80.1916,80.2724,79.7437,79.9419,346200
2014-05-13,81.785,81.9025,80.8377,80.9259,564200
2014-05-14,81.0874,81.8291,81.0727,81.5574,699500
2014-05-15,80.4045,81.2563,80.0374,81.0213,257900
2014-05-16,80.4853,80.4927,80.008,80.3091,237400
2014-05-19,79.751,79.8832,79.1636,79.3839,358900
2014-05-20,79.0608,79.5087,79.0314,79.4279,333200
2014-05-21,79.3472,79.4646,79.002,79.1562,307000
2014-05-22,80.3972,80.6983,79.9419,79.964,547100
2014-05-23,80.5073,80.5734,80.3164,80.4119,175600
2014-05-27,80.8524,80.8965,80.4266,80.7203,296400
2014-05-28,80.7056,81.3591,80.4045,81.1755,259100
2014-05-29,81.8658,82.0273,81.5574,81.7189,348500
2014-05-30,83.0553,83.2609,82.9011,83.2315,449700
2014-06-02,83.6721,83.8483,83.1728,83.7969,660400
2014-06-03,84.3844,84.4652,83.8263,83.8263,593400
2014-06-04,84.0613,84.1935,83.2609,84.0833,558100
2014-06-05,84.142,84.2962,83.5766,83.8557,318500
2014-06-06,84.5533,84.7809,84.0906,84.1641,370900
2014-06-09,84.4945,84.6707,84.3183,84.4431,220200
2014-06-10,83.6134,83.7969,83.2536,83.4739,348900
2014-06-11,83.7529,84.0539,83.5473,83.7529,207000
2014-06-12,83.8997,84.6561,83.7896,84.2816,292400
2014-06-13,83.885,83.9732,83.7088,83.7969,185200
2014-06-16,84.0613,84.1935,83.6354,83.9071,225200
2014-06-17,84.2302,84.6193,84.0833,84.5386,222000
2014-06-18,85.2141,85.3389,84.1788,84.3256,360700
2014-06-19,86.4624,86.6974,85.9337,86.2788,660300
2014-06-20,86.8075,86.9544,86.4404,86.8002,513600
2014-06-23,86.0732,86.1246,85.6914,85.9851,233800
2014-06-24,85.5813,86.1981,85.5446,86.1026,219600
2014-06-25,86.2568,86.2935,85.64,85.8456,208600
2014-06-26,86.389,86.646,86.1246,86.646,195600
2014-06-27,87.2628,87.3362,86.9911,87.1673,353200
2014-06-30,87.8649,88.0264,87.7034,87.931,505000
2014-07-01,89.774,89.7887,89.1058,89.1646,501000
2014-07-02,89.495,89.8401,89.3114,89.8328,223500
2014-07-03,89.3849,89.5097,88.8855,89.1058,195900
2014-07-07,88.9663,89.4363,88.746,89.0324,328700
2014-07-08,88.3348,88.8048,87.8429,88.8048,343400
2014-07-09,88.1439,88.3275,87.3803,87.9677,292300
2014-07-10,86.6827,86.9323,85.6253,86.2641,466700
2014-07-11,87.0278,87.2334,86.7341,86.9471,347300
2014-07-14,87.3803,87.7401,87.2995,87.652,166800
2014-07-15,87.1673,87.4464,86.8883,87.3803,187700
2014-07-16,87.4904,87.7621,87.461,87.674,181200
2014-07-17,86.925,87.7327,86.7928,87.5271,244700
2014-07-18,87.3068,87.3729,86.903,87.2628,208000
2014-07-21,87.1306,87.3803,86.668,87.1526,143900
2014-07-22,87.5124,87.6887,87.1747,87.1747,117700
2014-07-23,87.696,87.8576,87.417,87.6666,171200
2014-07-24,87.6593,88.1072,87.652,87.8282,152600
2014-07-25,87.8429,88.1146,87.6152,88.0558,140200
2014-07-28,88.5404,88.6726,87.931,88.0852,172800
2014-07-29,88.5404,89.1866,88.4817,88.5478,399200
2014-07-30,88.1439,88.4964,87.7768,88.4964,293100
2014-07-31,86.6386,87.9016,86.6019,87.6079,290900
2014-08-01,86.3449,86.7047,86.1246,86.433,206900
2014-08-04,86.7341,86.8883,86.3669,86.5946,131300
2014-08-05,87.4023,87.9824,87.0205,87.3876,360300
2014-08-06,85.6253,85.7355,84.7589,85.2729,429300
2014-08-07,85.6767,86.7047,85.4932,86.2495,260400
2014-08-08,86.3743,86.3963,85.2876,85.6474,254400
2014-08-11,85.7355,86.0585,85.5445,85.7134,264800
2014-08-12,86.0879,86.3156,85.7869,85.9631,242500
2014-08-13,86.5946,86.8883,86.4771,86.5358,217800
2014-08-14,86.4551,86.4918,86.0953,86.2568,181500
2014-08-15,85.8309,86.1907,85.3683,86.0953,220300
2014-08-18,86.0659,86.2568,85.919,85.919,156900
2014-08-19,85.875,86.0659,85.7722,85.9851,221900
2014-08-20,84.9571,85.0893,84.59,84.8984,319900
2014-08-21,85.0159,85.361,84.9645,84.9938,263900
2014-08-22,83.7749,84.2816,83.6648,84.2816,477000
2014-08-25,84.3476,84.5532,84.1934,84.2742,238900
2014-08-26,84.5019,84.9571,84.3844,84.5386,251000
2014-08-27,84.377,84.5826,84.2669,84.5165,268800
2014-08-28,84.0246,84.3697,83.7308,84.1494,281300
2014-08-29,83.9438,84.12,83.6501,84.076,170300
2014-09-02,85.3243,85.3316,84.9791,85.1333,294000
2014-09-03,85.148,85.4417,85.0672,85.2655,244300
2014-09-04,85.2141,85.7355,85.104,85.3169,382700
2014-09-05,85.4638,85.4858,85.1187,85.2435,162200
2014-09-08,85.2068,85.405,84.8176,85.2949,219100
2014-09-09,84.4578,84.7735,84.4211,84.7368,323400
2014-09-10,85.5372,85.6106,85.0158,85.2288,359500
2014-09-11,85.4491,85.5299,85.1774,85.3683,189600
2014-09-12,85.9925,86.2054,85.7869,86.1907,233400
2014-09-15,86.0292,86.1173,85.6841,85.897,176700
2014-09-16,86.3449,86.5358,85.9264,86.0879,320900
2014-09-17,86.1687,86.6019,85.8236,86.1981,262800
2014-09-18,87.696,87.7474,87.1894,87.2481,356500
2014-09-19,87.204,87.674,87.0572,87.6006,262100
2014-09-22,87.3876,87.975,87.3142,87.461,409700
2014-09-23,86.8296,87.3803,86.6607,87.3656,314500
2014-09-24,87.2701,87.3142,86.668,86.69,272900
2014-09-25,87.4802,88.6379,87.4134,88.3337,437800
2014-09-26,88.0591,88.1704,87.6583,87.7548,271300
2014-09-29,87.2204,87.688,86.8939,87.6286,365700
2014-09-30,87.2278,87.6583,86.8642,87.5024,481100
2014-10-01,86.5747,87.5692,86.4337,87.5321,676800
2014-10-02,84.9642,85.4837,84.3408,85.365,507300
2014-10-03,86.211,86.3224,85.7063,85.8696,281500
2014-10-06,86.6118,86.9977,86.3966,86.545,339200
2014-10-07,85.9587,86.9384,85.9439,86.8345,398400
2014-10-08,86.2853,86.3521,84.7787,85.7806,446000
2014-10-09,84.9939,86.3149,84.7861,86.2482,371200
2014-10-10,84.5857,85.9067,84.4966,85.3575,448400
2014-10-13,83.6209,85.1052,83.5615,84.7341,425700
2014-10-14,82.8416,83.1533,82.5744,83.0791,759400
2014-10-15,81.6838,81.9213,80.4518,81.476,632600
2014-10-16,81.7728,82.2627,80.6151,80.8897,441700
2014-10-17,81.4834,81.9287,80.8526,80.8897,469100
2014-10-20,84.0958,84.2369,83.3462,83.3685,408900
2014-10-21,84.1255,84.2146,83.2201,83.3908,665400
2014-10-22,83.324,84.1775,83.272,83.9474,413600
2014-10-23,84.1701,84.7193,83.8138,84.0513,408300
2014-10-24,84.9865,85.0904,84.5115,84.9122,312500
2014-10-27,84.8603,85.2388,84.504,84.8454,198500
2014-10-28,85.4243,85.4243,84.6896,85.0904,389900
2014-10-29,85.9513,86.5747,85.5505,86.0923,245800
2014-10-30,85.9884,86.315,85.1943,85.2017,194900
2014-10-31,90.0629,90.1297,87.9477,88.3559,1280500
2014-11-03,90.5453,90.5676,89.6622,90.0258,856900
2014-11-04,88.6157,88.8532,87.8067,88.6899,569600
2014-11-05,90.0778,90.3598,89.3653,89.8254,394100
2014-11-06,88.9348,89.0462,88.3337,88.7048,435500
2014-11-07,88.0739,88.0739,87.3391,87.8958,570800
2014-11-10,87.5544,87.7919,87.2056,87.4356,429800
2014-11-11,88.4227,88.6379,87.8958,87.9477,526100
2014-11-12,88.163,88.2743,87.6583,88.1258,252800
2014-11-13,88.9274,89.3356,88.8012,88.8012,269800
2014-11-14,88.9274,88.9719,88.4895,88.7493,214200
2014-11-17,88.0145,88.4227,87.636,87.9477,324100
2014-11-18,89.1129,89.3504,88.7419,88.8235,332300
2014-11-19,89.3207,89.4469,88.6602,89.1129,389700
2014-11-20,88.8532,89.0833,88.6973,88.8755,163000
2014-11-21,90.0184,90.3227,89.5137,89.5137,920500
2014-11-24,90.1446,90.3524,90.0258,90.1668,661000
2014-11-25,90.4043,90.5379,90.3524,90.3598,190200
2014-11-26,90.3227,90.5453,90.1075,90.5379,291800
2014-11-28,91.384,91.5324,90.8719,91.2207,234400
2014-12-01,92.7273,93.1949,92.4379,92.5195,485800
2014-12-02,93.9371,94.2785,93.7515,93.9297,496400
2014-12-03,94.7832,94.9168,94.3453,94.6273,471300
2014-12-04,95.4437,95.5995,95.0726,95.5995,505100
2014-12-05,95.7628,95.9632,95.3472,95.6367,423500
2014-12-08,95.3101,95.8816,95.1839,95.7702,359500
2014-12-09,95.2656,95.3101,94.1226,94.8871,472100
2014-12-10,93.1355,94.1894,92.8609,94.182,508800
2014-12-11,93.5808,94.5011,93.4176,93.9222,251900
2014-12-12,92.4305,93.566,92.4156,93.2617,350100
2014-12-15,90.2114,91.8887,89.8477,91.6883,597000
2014-12-16,90.5008,91.6438,90.3598,90.8125,543500
2014-12-17,91.4508,91.7551,90.5453,90.5453,338000
2014-12-18,92.5789,92.616,91.8961,92.1262,306700
2014-12-19,94.2636,94.5976,93.9,94.0484,396700
2014-12-22,93.9891,94.1746,93.4621,93.7367,598000
2014-12-23,94.0781,94.4863,93.9297,94.0632,188200
2014-12-24,94.0781,94.5011,94.0781,94.4046,80000
2014-12-26,95.0726,95.2136,94.2562,94.2562,160100
2014-12-29,94.5308,94.7015,94.1523,94.3156,203600
2014-12-30,93.4473,93.566,93.0168,93.4844,169100
2014-12-31,93.1281,93.6699,93.0687,93.2172,151100
2015-01-02,93.2691,93.989,92.6902,93.6847,250000
2015-01-05,91.5621,92.4824,91.3246,92.3563,240600
2015-01-06,90.6196,91.8219,89.959,91.5844,285600
2015-01-07,92.898,93.5586,92.8164,93.1578,385700
2015-01-08,94.6867,94.7757,93.848,93.848,498800
2015-01-09,93.5734,94.8277,93.4992,94.8277,150300
2015-01-12,93.5437,94.8054,93.0242,93.8851,306700
2015-01-13,93.8183,94.9019,93.2394,94.2933,252900
2015-01-14,93.3804,93.4992,92.4973,93.0836,363800
2015-01-15,94.0929,95.273,93.9816,94.9019,310400
2015-01-16,95.6515,95.7406,95.0355,95.2359,441600
2015-01-20,95.8593,96.3269,95.5624,96.1116,436700
2015-01-21,95.4882,95.607,95.0058,95.2656,606700
2015-01-22,96.3788,96.6534,94.9687,95.7183,235500
2015-01-23,96.2304,96.6386,96.1116,96.4827,292900
2015-01-26,97.8632,98.1972,97.2101,97.2101,350600
2015-01-27,97.2991,97.7667,97.1358,97.3214,301000
2015-01-28,97.1878,98.2788,97.0023,98.1378,304100
2015-01-29,98.0784,98.1007,97.1804,97.5812,411800
2015-01-30,95.6292,96.4679,95.5105,96.1042,273900
2015-02-02,97.2917,97.3214,96.2675,96.557,280200
2015-02-03,97.2991,97.3511,96.0523,96.1488,458000
2015-02-04,98.4718,99.6296,98.1155,98.1155,471300
2015-02-05,97.7741,97.9077,97.0616,97.2101,448000
2015-02-06,96.1636,96.8464,96.0152,96.312,384900
2015-02-09,95.8593,96.2972,95.7109,96.0894,186000
2015-02-10,97.1136,97.2695,96.2675,96.2675,229100
2015-02-11,97.2398,97.4105,97.0319,97.0765,449200
2015-02-12,97.8335,97.9597,97.3733,97.5144,327600
2015-02-13,98.3308,98.5534,97.9597,97.9597,301000
2015-02-17,98.0265,98.4792,97.9671,97.9671,365400
2015-02-18,99.5702,99.7186,99.1917,99.1991,258400
2015-02-19,100.4014,100.5573,99.7335,99.8225,218600
2015-02-20,101.6038,101.6706,100.8319,100.8913,239800
2015-02-23,101.6631,101.8264,101.2401,101.6037,199800
2015-02-24,102.6725,102.9397,101.8561,102.1233,335000
2015-02-25,101.5815,101.7819,101.2252,101.5295,236800
2015-02-26,101.5295,102.0194,101.4034,101.5889,258000
2015-02-27,100.4682,100.7874,100.4534,100.4534,219900
2015-03-02,100.8393,100.9358,100.3792,100.3792,254500
2015-03-03,100.4905,100.817,100.2456,100.4682,208000
2015-03-04,100.5795,100.6315,99.7483,100.4905,205500
2015-03-05,100.1194,100.5053,99.9339,100.1639,232900
2015-03-06,100.112,100.9209,99.9709,100.4311,184700
2015-03-09,100.4831,100.676,100.1491,100.5647,174100
2015-03-10,99.2214,99.7335,99.1546,99.5628,220900
2015-03-11,99.4514,99.7854,99.3253,99.5999,222700
2015-03-12,102.0713,102.1752,101.062,101.062,313200
2015-03-13,101.062,101.2178,100.535,100.8319,393200
2015-03-16,102.0639,102.5241,101.7967,101.9452,271000
2015-03-17,101.6483,101.9526,101.3811,101.7448,816400
2015-03-18,103.9639,104.0975,102.7838,103.2365,457900
2015-03-19,103.9787,104.3424,103.6447,104.0084,310600
2015-03-20,106.1978,106.5021,105.7822,105.8638,406900
2015-03-23,107.8529,108.2091,107.5783,107.8603,480700
2015-03-24,107.2591,107.7861,107.1701,107.7861,303700
2015-03-25,106.7322,107.8009,106.7099,107.8009,328600
2015-03-26,106.2127,106.6209,105.9158,106.131,324400
2015-03-27,107.1928,107.2756,106.6809,107.1476,238100
2015-03-30,107.3057,107.5992,106.4249,106.6432,484100
2015-03-31,105.3033,106.0937,105.1678,106.0486,555100
2015-04-01,104.2419,104.3774,103.7075,104.129,358900
2015-04-02,105.4012,106.0636,105.1076,105.2582,249000
2015-04-06,105.8679,106.297,105.3861,105.3861,157800
2015-04-07,105.1754,105.8679,105.1227,105.4614,260800
2015-04-08,105.341,105.6646,105.0398,105.2807,142100
2015-04-09,105.3184,105.4765,104.6334,104.7087,276700
2015-04-10,105.1227,105.2507,104.3775,104.4151,320300
2015-04-13,103.5494,103.8806,103.2784,103.6322,320200
2015-04-14,104.3774,104.6183,103.9785,104.4,171600
2015-04-15,104.6936,104.9194,104.3925,104.8065,177600
2015-04-16,104.6183,105.0098,104.4753,104.7689,186500
2015-04-17,104.2043,104.656,103.8806,104.6258,253900
2015-04-20,104.4301,104.8893,104.3624,104.4376,151600
2015-04-21,106.3873,106.8163,106.3496,106.4174,365800
2015-04-22,106.6357,106.8088,106.2668,106.4927,163600
2015-04-23,106.1615,106.3497,105.8529,106.2593,393000
2015-04-24,106.297,106.4927,106.1238,106.3346,277500
2015-04-27,105.883,106.3271,105.8002,106.1088,273000
2015-04-28,106.9368,107.524,106.5905,107.0271,421900
2015-04-29,105.9808,107.2454,105.4388,106.3873,282900
2015-04-30,104.6484,105.627,104.4151,105.3861,246800
2015-05-01,105.356,105.356,104.4226,104.4452,247100
2015-05-04,105.4313,105.7098,105.07,105.228,172000
2015-05-05,103.5419,105.2356,103.4666,104.9796,266100
2015-05-06,103.2483,103.8731,102.7515,103.3687,322500
2015-05-07,103.8204,103.9258,103.0074,103.0225,208500
2015-05-08,106.982,107.1476,104.9119,105.0098,319400
2015-05-11,103.4666,104.1516,103.444,103.7903,756700
2015-05-12,103.6247,103.9183,103.1279,103.5118,579400
2015-05-13,102.8418,103.8354,102.7665,103.3913,359700
2015-05-14,103.843,103.8731,103.0977,103.6774,150400
2015-05-15,104.9119,104.9269,104.3699,104.3699,177700
2015-05-18,104.9571,105.0022,104.7463,104.927,141300
2015-05-19,105.0323,105.5668,104.8441,105.2732,223700
2015-05-20,104.6409,105.1226,104.4602,104.7839,121000
2015-05-21,104.9646,105.0474,104.4678,104.4678,141900
2015-05-22,104.0462,104.3774,103.8129,103.8656,202800
2015-05-26,103.6548,104.2344,103.2332,104.2344,293200
2015-05-27,104.4602,104.6334,104.114,104.4226,247000
2015-05-28,105.1904,105.356,104.4979,104.5205,220000
2015-05-29,103.7978,104.4376,103.5117,104.4376,310600
2015-06-01,103.3085,103.8656,102.9848,103.7301,280100
2015-06-02,102.8042,103.2408,102.7289,102.9321,275900
2015-06-03,103.4591,103.7903,103.1279,103.5118,240300
2015-06-04,103.015,103.5268,102.8493,103.0752,231000
2015-06-05,102.0063,102.3676,101.8181,102.3676,167200
2015-06-08,100.2297,100.7943,99.8308,100.5534,304900
2015-06-09,99.5899,99.9211,99.3039,99.7405,236300
2015-06-10,101.0503,101.3137,100.6663,100.7491,166200
2015-06-11,101.7578,102.0062,101.5471,101.803,152600
2015-06-12,101.9912,102.2772,101.6901,101.9611,191400
2015-06-15,102.0063,102.2472,101.7503,101.7729,292700
2015-06-16,102.4203,102.5031,102.0063,102.1493,179200
2015-06-17,101.5245,101.6901,100.6814,101.1029,344900
2015-06-18,101.2309,101.5094,100.4932,100.4932,246300
2015-06-19,100.8847,101.3363,100.8244,101.2309,179800
2015-06-22,101.9837,102.6386,101.7428,101.7428,263100
2015-06-23,103.2031,103.3161,102.9698,103.0902,270500
2015-06-24,101.9235,102.3826,101.8708,102.3826,149000
2015-06-25,101.5245,102.0062,101.5094,101.8858,180800
2015-06-26,101.9686,102.2848,101.7353,101.8783,138900
2015-06-29,99.7028,100.9675,99.6652,100.9449,191100
2015-06-30,100.6814,101.2309,100.5308,101.0352,216300
2015-07-01,100.5685,100.7491,100.2222,100.6588,157100
2015-07-02,99.9286,100.0641,99.6877,99.906,276800
2015-07-06,99.9136,100.1921,99.4619,99.5523,132000
2015-07-07,99.6501,99.7706,98.4231,99.5598,288600
2015-07-08,96.4358,97.9639,96.3079,97.9414,717300
2015-07-09,97.1284,98.2575,97.0531,97.979,186900
2015-07-10,99.0028,99.2662,97.7983,98.2801,401900
2015-07-13,100.448,100.5835,100.1319,100.1319,214900
2015-07-14,100.4556,100.6437,100.0641,100.2147,195300
2015-07-15,100.8621,101.3363,100.7115,100.9223,294100
2015-07-16,102.202,102.6687,102.1192,102.5558,441200
2015-07-17,101.8933,101.9912,101.3965,101.3965,186100
2015-07-20,102.0288,102.4579,101.931,102.217,353700
2015-07-21,101.2911,101.6449,100.9825,101.5546,200500
2015-07-22,100.8621,101.1933,100.719,100.719,196400
